2020-10-27 19:10:00:100 info: POST /api/v1/d-labs/auth/ 200 5.486 ms - 26
2020-10-27 19:10:00:100 info: POST /api/v1/d-labs/auth/test 404 1.188 ms - 23
2020-10-27 19:10:00:100 info: POST /api/v1/d-labs/auth/register/user 400 31.525 ms - 71
2020-10-27 19:10:27:1027 info: POST /api/v1/d-labs/auth/register/user 400 28.152 ms - 71
2020-10-27 19:14:55:1455 info: POST /api/v1/d-labs/auth/register/user 400 32.543 ms - 32
2020-10-27 19:14:55:1455 info: POST /api/v1/d-labs/auth/ 200 7.522 ms - 26
2020-10-27 19:14:55:1455 info: POST /api/v1/d-labs/auth/test 404 1.927 ms - 23
2020-10-27 19:18:57:1857 info: POST /api/v1/d-labs/auth/ 200 4.323 ms - 26
2020-10-27 19:18:57:1857 info: POST /api/v1/d-labs/auth/test 404 1.724 ms - 23
2020-10-27 19:18:57:1857 info: POST /api/v1/d-labs/auth/register/user 400 25.381 ms - 32
2020-10-27 19:19:14:1914 info: POST /api/v1/d-labs/auth/ 200 3.952 ms - 26
2020-10-27 19:19:15:1915 info: POST /api/v1/d-labs/auth/test 404 1.618 ms - 23
2020-10-27 19:19:15:1915 info: POST /api/v1/d-labs/auth/register/user 400 28.870 ms - 32
2020-10-27 19:20:10:2010 info: POST /api/v1/d-labs/auth/register/user 400 48.142 ms - 32
2020-10-27 19:20:16:2016 info: POST /api/v1/d-labs/auth/ 200 0.535 ms - 26
2020-10-27 19:20:16:2016 info: POST /api/v1/d-labs/auth/test 404 0.572 ms - 23
2020-10-27 19:22:11:2211 info: POST /api/v1/d-labs/auth/register/user - - ms - -
2020-10-27 19:29:01:291 info: POST /api/v1/d-labs/auth/ 200 4.779 ms - 26
2020-10-27 19:29:01:291 info: POST /api/v1/d-labs/auth/test 404 1.075 ms - 23
2020-10-27 19:29:01:291 info: POST /api/v1/d-labs/auth/register/user 400 30.914 ms - 32
2020-10-27 19:29:26:2926 info: POST /api/v1/d-labs/auth/ 200 5.035 ms - 26
2020-10-27 19:29:26:2926 info: POST /api/v1/d-labs/auth/test 404 1.940 ms - 23
2020-10-27 19:29:26:2926 info: POST /api/v1/d-labs/auth/register/user 400 36.995 ms - 32
2020-10-27 19:31:09:319 info: POST /api/v1/d-labs/auth/ 200 4.835 ms - 26
2020-10-27 19:31:09:319 info: POST /api/v1/d-labs/auth/test 404 1.135 ms - 23
2020-10-27 19:31:09:319 info: POST /api/v1/d-labs/auth/register/user 400 54.537 ms - 32
2020-10-27 19:31:24:3124 info: POST /api/v1/d-labs/auth/register/user 400 45.071 ms - 32
2020-10-27 19:31:24:3124 info: POST /api/v1/d-labs/auth/ 200 3.772 ms - 26
2020-10-27 19:31:24:3124 info: POST /api/v1/d-labs/auth/test 404 1.169 ms - 23
2020-10-27 19:31:56:3156 info: POST /api/v1/d-labs/auth/register/user 400 58.607 ms - 32
2020-10-27 19:31:56:3156 info: POST /api/v1/d-labs/auth/ 200 3.682 ms - 26
2020-10-27 19:31:56:3156 info: POST /api/v1/d-labs/auth/test 404 1.779 ms - 23
2020-10-27 19:32:12:3212 info: POST /api/v1/d-labs/auth/register/user 400 40.965 ms - 32
2020-10-27 19:32:12:3212 info: POST /api/v1/d-labs/auth/ 200 4.396 ms - 26
2020-10-27 19:32:12:3212 info: POST /api/v1/d-labs/auth/test 404 2.091 ms - 23
2020-10-27 19:33:13:3313 info: POST /api/v1/d-labs/auth/ 200 6.056 ms - 26
2020-10-27 19:33:13:3313 info: POST /api/v1/d-labs/auth/test 404 1.597 ms - 23
2020-10-27 19:33:13:3313 info: POST /api/v1/d-labs/auth/register/user 400 42.680 ms - 32
2020-10-27 19:33:43:3343 info: POST /api/v1/d-labs/auth/ 200 5.448 ms - 26
2020-10-27 19:33:43:3343 info: POST /api/v1/d-labs/auth/test 404 1.750 ms - 23
2020-10-27 19:33:43:3343 info: POST /api/v1/d-labs/auth/register/user 400 37.727 ms - 32
2020-10-27 19:38:16:3816 info: POST /api/v1/d-labs/auth/register/user 500 28.082 ms - 54
2020-10-27 19:38:16:3816 info: POST /api/v1/d-labs/auth/ 200 3.353 ms - 26
2020-10-27 19:38:17:3817 info: POST /api/v1/d-labs/auth/test 404 1.611 ms - 23
2020-10-27 19:41:06:416 info: POST /api/v1/d-labs/auth/register/user 500 39.370 ms - 54
2020-10-27 19:41:06:416 info: POST /api/v1/d-labs/auth/ 200 4.665 ms - 26
2020-10-27 19:41:06:416 info: POST /api/v1/d-labs/auth/test 404 1.059 ms - 23
2020-10-27 19:42:50:4250 info: POST /api/v1/d-labs/auth/register/user 500 34.582 ms - 54
2020-10-27 19:42:50:4250 info: POST /api/v1/d-labs/auth/ 200 3.501 ms - 26
2020-10-27 19:42:50:4250 info: POST /api/v1/d-labs/auth/test 404 1.221 ms - 23
2020-10-27 19:43:24:4324 info: POST /api/v1/d-labs/auth/register/user 500 34.605 ms - 54
2020-10-27 19:43:50:4350 info: POST /api/v1/d-labs/auth/register/user 500 32.943 ms - 54
2020-10-27 19:45:13:4513 info: POST /api/v1/d-labs/auth/register/user 500 23.856 ms - 54
2020-10-27 19:45:26:4526 info: POST /api/v1/d-labs/auth/register/user 500 20.322 ms - 54
2020-10-27 19:46:54:4654 info: POST /api/v1/d-labs/auth/register/user 500 35.694 ms - 54
2020-10-27 19:47:03:473 info: POST /api/v1/d-labs/auth/register/user 500 1.346 ms - 54
2020-10-27 19:48:02:482 info: POST /api/v1/d-labs/auth/register/user 500 45.685 ms - 33
2020-10-27 19:50:52:5052 info: POST /api/v1/d-labs/auth/ 200 3.444 ms - 26
2020-10-27 19:50:52:5052 info: POST /api/v1/d-labs/auth/test 404 1.721 ms - 23
2020-10-27 19:52:26:5226 info: POST /api/v1/d-labs/auth/ 200 4.865 ms - 26
2020-10-27 19:52:26:5226 info: POST /api/v1/d-labs/auth/test 404 1.177 ms - 23
2020-10-27 19:52:26:5226 info: POST /api/v1/d-labs/auth/register/user 400 49.087 ms - 32
2020-10-27 19:53:34:5334 info: POST /api/v1/d-labs/auth/register/user 400 37.126 ms - 32
2020-10-27 19:54:11:5411 info: POST /api/v1/d-labs/auth/register/user 400 28.710 ms - 32
2020-10-27 19:55:05:555 info: POST /api/v1/d-labs/auth/ 200 5.815 ms - 26
2020-10-27 19:55:05:555 info: POST /api/v1/d-labs/auth/test 404 1.786 ms - 23
2020-10-27 19:55:05:555 info: POST /api/v1/d-labs/auth/register/user 200 38.170 ms - 17
2020-10-27 19:55:05:555 info: POST /api/v1/d-labs/auth/register/user 200 0.718 ms - 17
2020-10-27 19:55:33:5533 info: POST /api/v1/d-labs/auth/ 200 3.683 ms - 26
2020-10-27 19:55:34:5534 info: POST /api/v1/d-labs/auth/test 404 1.675 ms - 23
2020-10-27 19:55:34:5534 info: POST /api/v1/d-labs/auth/register/user 400 38.521 ms - 32
2020-10-27 19:55:34:5534 info: POST /api/v1/d-labs/auth/register/user 200 0.694 ms - 17
2020-10-27 20:00:12:012 info: POST /api/v1/d-labs/auth/ 200 6.577 ms - 26
2020-10-27 20:00:12:012 info: POST /api/v1/d-labs/auth/test 404 1.141 ms - 23
2020-10-27 20:00:13:013 info: POST /api/v1/d-labs/auth/register/user 400 32.259 ms - 32
2020-10-27 20:00:13:013 info: POST /api/v1/d-labs/auth/register/user 200 0.657 ms - 17
2020-10-27 20:00:13:013 info: POST /api/v1/d-labs/auth/register/user 200 0.710 ms - 17
2020-10-27 20:05:56:556 info: POST /api/v1/d-labs/auth/ 200 3.757 ms - 26
2020-10-27 20:05:56:556 info: POST /api/v1/d-labs/auth/test 404 1.144 ms - 23
2020-10-27 20:05:56:556 info: POST /api/v1/d-labs/auth/register/user 400 39.282 ms - 32
2020-10-27 20:05:56:556 info: POST /api/v1/d-labs/auth/register/user 200 0.996 ms - 17
2020-10-27 20:05:56:556 info: POST /api/v1/d-labs/auth/register/user 422 1.160 ms - 49
2020-10-27 20:06:20:620 info: POST /api/v1/d-labs/auth/register/user 400 32.784 ms - 32
2020-10-27 20:06:20:620 info: POST /api/v1/d-labs/auth/register/user 200 1.416 ms - 17
2020-10-27 20:06:20:620 info: POST /api/v1/d-labs/auth/register/user 400 1.709 ms - 49
2020-10-27 20:06:20:620 info: POST /api/v1/d-labs/auth/ 200 5.160 ms - 26
2020-10-27 20:06:20:620 info: POST /api/v1/d-labs/auth/test 404 1.569 ms - 23
2020-10-27 20:06:41:641 info: POST /api/v1/d-labs/auth/register/user 400 33.519 ms - 32
2020-10-27 20:06:46:646 info: POST /api/v1/d-labs/auth/register/user 200 1.499 ms - 17
2020-10-27 20:07:14:714 info: POST /api/v1/d-labs/auth/register/user 200 2.391 ms - 17
2020-10-27 20:07:23:723 info: POST /api/v1/d-labs/auth/register/user 400 2.879 ms - 49
2020-10-27 20:08:13:813 info: POST /api/v1/d-labs/auth/register/user 200 39.281 ms - 17
2020-10-27 20:08:20:820 info: POST /api/v1/d-labs/auth/register/user 400 36.748 ms - 47
2020-10-27 20:08:26:826 info: POST /api/v1/d-labs/auth/register/user 400 1.918 ms - 47
2020-10-27 20:09:44:944 info: POST /api/v1/d-labs/auth/register/user 400 46.060 ms - 32
2020-10-27 20:09:44:944 info: POST /api/v1/d-labs/auth/register/user 200 1.472 ms - 17
2020-10-27 20:09:44:944 info: POST /api/v1/d-labs/auth/register/user 400 1.391 ms - 47
2020-10-27 20:09:44:944 info: POST /api/v1/d-labs/auth/ 200 5.336 ms - 26
2020-10-27 20:09:44:944 info: POST /api/v1/d-labs/auth/test 404 1.098 ms - 23
2020-10-27 20:10:03:103 info: POST /api/v1/d-labs/auth/ 200 4.921 ms - 26
2020-10-27 20:10:03:103 info: POST /api/v1/d-labs/auth/test 404 1.677 ms - 23
2020-10-27 20:10:03:103 info: POST /api/v1/d-labs/auth/register/user 400 29.434 ms - 32
2020-10-27 20:10:03:103 info: POST /api/v1/d-labs/auth/register/user 200 0.942 ms - 17
2020-10-27 20:10:03:103 info: POST /api/v1/d-labs/auth/register/user 400 1.060 ms - 47
2020-10-27 20:11:16:1116 info: POST /api/v1/d-labs/auth/ 200 5.508 ms - 26
2020-10-27 20:11:16:1116 info: POST /api/v1/d-labs/auth/test 404 1.079 ms - 23
2020-10-27 20:11:17:1117 info: POST /api/v1/d-labs/auth/register/user 400 32.708 ms - 32
2020-10-27 20:11:17:1117 info: POST /api/v1/d-labs/auth/register/user 200 1.089 ms - 17
2020-10-27 20:11:17:1117 info: POST /api/v1/d-labs/auth/register/user 400 1.053 ms - 47
2020-10-27 20:11:52:1152 info: POST /api/v1/d-labs/auth/ 200 5.873 ms - 26
2020-10-27 20:11:52:1152 info: POST /api/v1/d-labs/auth/test 404 1.078 ms - 23
2020-10-27 20:11:52:1152 info: POST /api/v1/d-labs/auth/register/user 400 37.489 ms - 32
2020-10-27 20:11:52:1152 info: POST /api/v1/d-labs/auth/register/user 200 1.943 ms - 17
2020-10-27 20:11:52:1152 info: POST /api/v1/d-labs/auth/register/user 400 1.142 ms - 48
2020-10-27 20:12:50:1250 info: POST /api/v1/d-labs/auth/ 200 5.377 ms - 26
2020-10-27 20:12:50:1250 info: POST /api/v1/d-labs/auth/test 404 1.700 ms - 23
